,reviews_rating,user_sentiment,reviews_text
4034,5,Negative,"We use thsese to help organize our files for different jobs we are working on, less flipping through pages just select a tab and its there."
4036,5,Negative,"Use Folders for Customers in order to separate invoices, payment info, etc."
4039,5,Negative,I like that I could place things of different heights in the pockets and also see them when I opened the folder. It will help not to have to go thru looking for smaller things and it also keeps them from falling out.
4040,5,Negative,"I USE FOR MEDICAL RECORDS AND INFO, ONE FOR EACH CONTINUING PROBLEM: HEART, EYES, MOBILITY ETC."
4042,5,Negative,"As a person with Asperger's Syndrome, putting paper in one manilla folder would get lost. These folders have built in internal dividers to help me sort and organize a single file folder. The colors help as well because I am over 5 programs, which these folders come in three, but I can have one color for one program. I would recommend adding a couple of colors to the pack."
4044,5,Negative,"only issue is the placement of the tab, should be away from the bottom fold (in portrait orientation)"
4065,5,Negative,"The folders were exactly what I needed to organize our tax papers to take to the accountant, replacing the bulky folder that I had used in the past. I bought two packs so that I can completely reorganize other records as well."
4068,5,Negative,"I use this to seperate the billing for my department. Needs to be paid, paid, and invoices that have not yet appeard on credit card statement"
4070,5,Negative,Will help me to stay organised with different counseling topics.
4076,5,Negative,"I used the DIU Colored folders to sort and store my tax documents and records by related categories. For example, one folder was labeled Medical Expenses wth the pockets sub labeled, Medications, Doctors, and Lab Tests. This kept medical records together but sorted by type."
4079,5,Negative,"I have wanted this product since seeing it online a few months back. I'm a little disappointed that larger packs aren't available. I had to buy two packs which was a bit expensive. I would love to see more colors too. I use these for my credit card statements, insurance and all other personal home business documents. I like the brilliance and simplicity of the dividers. I would like them to be a little sturdier going forward."
4093,5,Negative,I can access different parts of the client presentation easily. Small pieces don't get lost in the shuffle.
4098,5,Negative,"The folder assists with the organization of the documents within the folder, making it easier to finds papers needed."
4123,5,Negative,This is what I use to wash my granddaughter's clothing and it's gentler than the usual baby detergents. I now use it for the entire family
4128,5,Negative,I used these boxes as hardware organizers and they are very tough. I have one that I have had for 8 or 9 years now. Can never have enough.
4191,4,Negative,"The Bad such as it is, is that the Porta Power canister vac hasn't had much visible evolution over the years, other than to get rid of the gaskets inside the end of the wand. (Actually, that's a big plus! - I used to have a commercial Porta Power and that gasket gave me fits.) Now for the Good. No more getting dust in the face when emptying the vacuum cleaner. I used to have a Dyson Animal, and while not needing bags was nice, it was all but impossible to not get a cloud of dust when emptying it. Two other big pluses over the Dyson are that the Platinum's head is thinner, so I can get further under funiture, and by switching to low suction, I can do area rugs that were completely impossible with the Dyson."
4197,4,Negative,I would have given it a 5-star except I wish it had manual height adjustment. We have a thick sheer-cut carpet and it makes a 5-line marking pattern when vacuuming.
4218,4,Negative,"In spite of having lots of suction, unit is poor at ""edge"" cleaning. This replaces a very heavy upright, so the lighter weight is a big plus. There is no height adjustment for carpeting, so is difficult to use on shag. On shag one must raise the unit to move forward and pull back across carpet.Pushing unit forward on shag Very difficult. The canister works very well.Lots of power."
4222,4,Negative,"Bought the vacuum because of weight of our previous one...was very difficult for my wife to carry it upstairs. This one is very light and the suction is tremendous. However, our bedroom carpet is deep and plush. The self adjusting feature doesn't adjust enough for this type carpet. The machine is very hard to push on the carpet, and the brush and wheels leave deep tracks. We have to rake the carpet after vacuuming. I recommend the vacuum if your carpet is not the deep and plush variety."
4224,4,Negative,Haven't gotten a chance to use. Hope to use this weekend.
4237,4,Negative,"The Bad such as it is, is that the Porta Power canister vac hasn't had much visible evolution over the years, other than to get rid of the gaskets inside the end of the wand. (Actually, that's a big plus! - I used to have a commercial Porta Power and that gasket gave me fits.) Now for the Good. No more getting dust in the face when emptying the vacuum cleaner. I used to have a Dyson Animal, and while not needing bags was nice, it was all but impossible to not get a cloud of dust when emptying it. Two other big pluses over the Dyson are that the Platinum's head is thinner, so I can get further under funiture, and by switching to low suction, I can do area rugs that were completely impossible with the Dyson."
4241,4,Negative,"I bought this vacuum because it is lightweight and bagged. I love it. Totally. But the included cannister has serious issues: the floor brush won't stay on the wand without duct tape(!) the upholstry brush is useless--very small and the dusting brush is non-existent (some strange thing you fit onto the upholstry brush). What was Hoover thinking I still have to use my old cannister vacuum to handle upholstry, stairs and furniture dusting. What a disappointment."
4275,5,Negative,"We have hardwood floor, carpet, carpeted stairs and tile and wanted a lightweight vacuum cleaner that could be used everywhere. This Hoover does it all and with minimal effort!"
4286,5,Negative,I bought the bagged upright with canister in 12/ 07/13. Love it. Will never go back to a bagless vacuum. They are disgusting to clean and all the junk you breathe when dumping it
4334,5,Negative,"I'm a guy, what can I say.... it works!"
4337,5,Negative,Buy it-great value
4340,5,Negative,"Love the sweeper, compared it to a Oreck. Only problem I have is you can't find bags for it at Walmart.. Inconvenient trying to locate sweeper bags for this model. Hoover site cost me a fortune for 4 bags. Shipping was high 8.50 and the bags are very expensive. So purchasing 4 Sweeper bags plus 4 sweeper bags for the hand model was like 34.00.. Just for bags!!! I do wish I would have went with the ORECK!"
4369,5,Negative,"Overall, this is a terrific vacuum. The person who will be happiest with this combination is the person who: (1) wants a lightweight vacuum, (2) has mostly carpet in their home, (3) has carpeted stairs, and (4) uses attachments."
4383,5,Negative,I've had this for about a week and have had no problems.
4398,5,Negative,"We did quite a bit of research on HEPA vacuums before settling on this model. So far we LOVE this vacuum. You can easily spend $500 for a Oreck Vacuum that has these same features - but save your money, this Hoover is all you need.My son has a terrible dust mite allergy, we notice a difference already in his breathing due to b- weekly cleaning with our Hoover."
4402,5,Negative,"Believe it or not, way less messy to empty and clean than those bagless vaccum cleaners. I had one before this that I practically needed a mask to empty... And if I tried to do indoors, I would have to vaccum again... This problem does not happen with this product."
4436,5,Negative,"For those of you who need a review to consider buying this, here it is:I have been using this vacuum for about a month now and absolutely love it. The suction is great.....no complaints there. Sorry I waited so long to buy it. I used to have a Dyson, but it was so heavy, and I always had to dump the canister which would cause the dust to go back into the air, and it would not reach under things due to its size. I use this vac almost everyday due to 3 cats and 1 dog, and am just amazed by how well it picks up all the hair. Sure, you have to buy bags, but at least you won't get all the dust flying around as you would with the bagless vacs.I got the canister vac with this, but really don't use it unless doing under cushions. I have had no problems with this vacuum picking up all the dirt, etc. along the bottom of the baseboads.....it gets it all."
4455,5,Negative,"I read all the reviews and was hesitant to purchase such an expensive vacuum cleaner but one of the things I needed was something that was good at picking up dog hair on both carpeted and hardwood floors. I decided to try this since it got no bad reviews and WOW! I have never ever had a vacuum cleaner that had such suction and power. I was so amazed at how easily it moved due to the ""self-propelled"" mechanism.The only improvement would be to have some attachments on board so when you are vacuuming a room you could quickly do corners, etc., but then it probably would take away from the suction power! The little vacuum is very convenient for little jobs and it will work for when I need the attachments.One thing that I never saw in any of the reviews I read is that the vacuum cleaner bags are self-sealing. That means that when you remove them from the vacuum cleaner, they automatically seal so no dust or particles escape into the air. I always hated that when I had to re-vacuum after removing a bag. The bags are very thick and high quality so it's no wonder they are expensive.If you are debating about this one and you're on the edge, just take the plunge. You won't be disappointed!"
4476,5,Negative,"We have hardwood floor, carpet, carpeted stairs and tile and wanted a lightweight vacuum cleaner that could be used everywhere. This Hoover does it all and with minimal effort!"
4507,5,Negative,This fragrance will turn heads. I get a lot of compliments.
4523,5,Negative,"Lowest price, timely delivery."
4564,4,Negative,I was glad to see this box set that included all 6 Resident Evil movies. Been wanting all of them for some time but didn't want to pay for them separately
4573,4,Negative,Purchased the movie to round out my collection of the franchise. It did not disappoint.
4575,4,Negative,This is a great purchase for any resident evil fan. To get all of the movies at the bargain price that I did is simply a steal!
4581,4,Negative,Doesn't necessarily follow the same story as the video games. But it's decent for the fans. Plus the price isn't bad.
4583,4,Negative,Convenient package of all the movies if you didn't get them as they came out
4584,4,Negative,"After the second one, I really couldn't stand the movies, but my wife loves them. Even with that, it's a great set, and a good price. Includes:Resident Evil - A guilty pleasure that mixes a few points from the video game with an overall good zombie flick.Resident Evil: Apocalypse - A definite attempt to merge the first movie with more elements from the game.Resident Evil: Extinction - Um... who put zombies in Mad Max?Resident Evil: Afterlife - This movie was primarily made to undo the third one and overuse every 3D gag in existence.Resident Evil: Retribution - Like the fourth one, but want more... everything? Then this movie is for you."
4614,4,Negative,These movies are always ones that I am willing to watch from the past
4616,4,Negative,Get the best of the resident evil movies in one set
4622,4,Negative,if your looking to just buy all the movies at once then this is for you
4626,4,Negative,Ienjoyed this collection of cd's and would recommend to others .
4634,4,Negative,"I've been a fan of resident evil since it came out back in the day, I only have the first movie on DVD so what is on the 5 movies in a box set I had to pick it up!"
4637,4,Negative,Great value. A must for any Resident Evil movie or game fan.
4645,4,Negative,This collection boxset has all the Resident Evil films except the final chapter. Each film is really action pack and good special effects. I plan to get the Resident Evil: Final Chapter bluray to complete my collection.
4648,4,Negative,5 films for the price of $14.99 on Blu-ray. It is a steal.
4653,4,Negative,"I like these movies, found them on sale, in blue ray, with digital copies, had to have it."
4659,4,Negative,"I didn't really like these movies like I had hoped. They are extremely cheeses but if you have nothing better to do I guess it's not the worst. However to review the quilt of the set, I must say that $15 for 5 blurays isn't bad. Nothing special about them but it is a nice bundled discount."
4665,4,Negative,I don't know about everyone else but I always thought these Resident Evil movies were a hundred times better than the video games. The video games were so cheesy and the voice acting was terrible.
4671,4,Negative,"All the RE movies in one bundle, nothing else to say."
4677,4,Negative,"I am not a huge fan of the horror genre or Resident Evil, but experiencing these movies is worth the (low) cost of entry."
4679,4,Negative,Having all the resident evil movies at one low price. Quality is great and the individual movies each have their bonus scenes
4681,4,Negative,Resident evil was a good game and the movies was even better.
4683,4,Negative,This is a great buy if you're a fan of the Resident Evil franchise. You can't beat the price.
4684,4,Negative,If you want to get into this series and have the patience for their being what they are (mindless action packed thrill rides) then this is for you.
4686,4,Negative,I'm a big fan of the Resident Evil series. Found this box set on sale for $20 bucks!
4687,4,Negative,"Bought the set for my gf since she is a fan of the resident evil series and for the price that we paid for, it was a great steal."
4693,4,Negative,Each movie adds a different twist. Too bad it didn't include the final movie.
4706,4,Negative,Really nice collection. Only bad part is that does. It come with digital copies or ultraviolet as stated.
4710,4,Negative,"My husband loves this series and when we seen the price, we knew we had to get it."
4713,4,Negative,I like the box set for it have all the movies in it and the digital nd with ultraviolet.
4714,4,Negative,"Not a fan of all the films in the set, but the price can't be beat. You get all 5 films for less then the price of just one film."
4728,4,Negative,"If you're an avid movie collector, a fan of the Resident Evil movie series, and somehow haven't purchased these movies, you can't go wrong with this 5 movie for $15 deal!"
4729,4,Negative,I would recommend this collection it play clears and amazing sound. If you are a resident evil fan get it
4736,4,Negative,I brought this as a gift for a friend's birthday..
4746,4,Negative,"It took a while, but I got through all of them. Then I bought the sixth installment which was crazy good. But I wonder when will Hollywood go back to using tripods? I'm getting nauseous watching all the shaky cam."
4747,4,Negative,I finally saw these in correct order and it all makes sense now!!!
4755,4,Negative,If you like the live action resident evil films then at $15 for the first 5 on bluray it's quite a deal.
4756,4,Negative,"As a fan of the zombie genre, I am a firm believer that Resident Evil helped kick start the latest movement. These movies are a great horror/action ride. The movies don't follow the game play, so don't go looking for hidden clues."
4757,5,Negative,Grest value on blue ray to get all 5 movies for this price!
4758,5,Negative,"Adapted from the video game, this film series is an instant sic-fi cheese guilty pleasure for any fan of Resident Evil. Enough said. :)"
4764,5,Negative,If you like this sort of entertainment you won't be disappointed with this purchase. Tons of action and excitement.
4771,5,Negative,The box comes with ultraviolet digital copies of all the Resident Evil films.
4774,5,Negative,I just like these movies. I didn't think I would. I bought to watch over and over.
4776,5,Negative,Love the Resident Evil movies and was excited to find them all in one box set and on blu-ray.
4781,5,Negative,Love this trilogy I'm a diehard fan of Res. Evil series
4782,5,Negative,I love resident evil in all forms. whether its video games or movies
4791,5,Negative,"This set includes 5, individually wrapped, BD movies in a sharp holographic collectors box. Product arrived quickly,as well."
4803,5,Negative,Gotta be my fave film series based on a video game!!
4809,5,Negative,"Resident Evil (Blu-ray Disc) (5 Disc) (Boxed Set) (Ultraviolet Digital Copy), Awesome!!!"
4811,5,Negative,All movies in the series for one low price. Can't beat it
4812,5,Negative,I've loved the resident evil franchise since the first one came out.
4814,5,Negative,All the Resident evil movies in one package. And includes the digital code
4819,5,Negative,"MILA IS AWESOME , SUPERHERO IN THE RESIDENT EVIL SERIES."
4824,5,Negative,Reseident evil is my guilty pleasure i marathon it every now and then. They're fun and silly. Nothing like the games but it is its own thing. This collection is worth it.
4825,5,Negative,this is a great collection. If you are a fan of resident evil this was made for you
4840,5,Negative,Great Price on the Resident Evil Collection! This is the original Walking Dead before Walking Dead!
4846,5,Negative,I'm a BIG FAN of this series and these movies...!!!
4847,5,Negative,I love all these movies except the third one. Terrible movie. But the box set is still worth it
4851,5,Negative,Great Boxed Set Of All Resident Evil Movies On Blu-Ray.
4858,5,Negative,"Finally got to see all of them, not just bits and pieces on tv. Yeah."
4863,5,Negative,Best movies of resident evil totally based on the video games.
4868,5,Negative,What's not to like about a box set with all the Resident Evil films? Alice (Milla Jovovich) takes on the evil Umbrella Corporation. A well done migration from video game screens to the big screen.
4869,5,Negative,I like having all the movies in the same binder. Once in a while I will the movies one a night for 5 consecutive nights.
4875,5,Negative,I like resident evil movies the 5 in one is good ye
4879,5,Negative,This is a must have collection for any movie lover.
4880,5,Negative,The five disc collection takes the viewer through all of the Resident Evil movies released so far. Yet after purchasing I have seen notices for a sixth installment. If you enjoy the plot you'll enjoy these.
4881,5,Negative,From the begin to the end one woman fights the undead
4885,5,Negative,I am a fan of Resident Evil and have been waiting a long time for them to make a pack with all the movies! and its Blu-Ray!
4892,5,Negative,I Love all the resident evil movies!!!!!!!!!!!!!!!!!
4895,5,Negative,If you like adrenaline fueled craziness that is the Resident Evil Movies this is a great value. I was going to wait until the movie was made and released and get all of the movies but that will be a few years from now and $30 was a price i couldn't pass up.
4896,5,Negative,Loved Resident Evil collection..them zombies is no joke
4901,5,Negative,I would highly recommend this Blu ray movie set if you like theresident evil series.
4907,5,Negative,"All 5 movies in one collection for a cheap price, you can't go wrong with that"
4908,5,Negative,"Didn't know there was a Blu-Ray box set and When I saw it, I had to have it!"
4913,5,Negative,I came late to the RE franchise so I had seen parts and pieces of all 5 but not in any order and certainly not sequentially. Finally I get to see the sequence as it was meant to be - in order. Not much to say about the physical discs themselves - they work. But I've really enjoyed the collection.
4922,5,Negative,If u like the resident evil series and want to see the final one next year then u need this box set it will get u ready for the final chapater next year
4926,5,Negative,Great collection of all of the Resident Evil movies.
4944,5,Negative,"At $14.99 this set is a bargain, you get all 5 movies on Blu-Ray and on Digital HD. Decided to get this to watch in preparation to the final movie of the series."
4950,5,Negative,Total bang for your buck! This collection rocks my socks! Can't wait for #6!!
4953,5,Negative,This Resident Evil movie is a great collection just wish it had digital copy.
4957,5,Negative,"I totally love this Blu-ray collection of Resident Evil. Wish the movie followed the story from the video game, but this is this good."
4960,5,Negative,Must have set if a fan of Resident Evil and Mila. Picked this up for very cheap at BB. Highly recommend if you like R.E.
4968,5,Negative,Soon as I got home I had to binge watch the movies again and they came with the digital copies so I can watch anywhere
4972,5,Negative,Love the Resident Evil movies!! And finally got all 5 movies in one collection on Bluray!!
4973,5,Negative,Glad to find a collection of Resident Evil. Going to have a marathon this weekend
4979,5,Negative,This should be in any Resident Evil fans collection. Good value for the money!
4980,5,Negative,"My son enjoys this, and it was bought for him. He enjoys it."
4987,5,Negative,"You can't beat five movies for less the 20 bucks, and blu-ray"
4988,5,Negative,Fantastic collection of all resident evil movies together! Highly recommended!
4989,5,Negative,All 5 resident evil movies in one set at a great price.
4991,5,Negative,Resident Evil is a cult classic. Great story line for a science fiction/zombie lover
4993,5,Negative,I bought this movie collection for a Christmas gift!!
4995,5,Negative,i cant wait for the new resident evil movie.. this is a good present before the new one comes out next year
5005,5,Negative,Its nice to have all the Resident Evil blue-rays in one collection.
5007,5,Negative,This is the way to purchase these movies. Came with digital also
5011,5,Negative,"If you are a fan of Resident Evil you can't go wrong here. These are the same disks as sold individually, only at a StupidDeal price! Absolutely, unconditionally recommended!"
5012,5,Negative,Nothing better than the Resident Evil series of movies! Can't wait for the final chapter!
5013,5,Negative,I've wanted these for a while then saw they were on sale
5015,5,Negative,"A must have for any Resident Evil enthusiast, With masive doses of Milla Jovovich to boot!"
5029,5,Negative,"I could not pass on this deal. 5 blu- ray movies for $15. With the final movie coming out, it was a no brainer that i had to buy this collection"
5035,5,Negative,My fianc? introduced me to the Resident Evil franchise and I was not disappointed. I love that it takes up so much less space than the DVD set. We're slowly replacing all our DVD's and the picture quality is worth it.
5042,5,Negative,I love all the Resident Evil movies. They were a well spent purchase.
5044,5,Negative,I love the resident evil story line and for the price the box set is worth it
5046,5,Negative,The box is neat and for the price I couldn't refuse not buying the movies.
5061,5,Negative,These movies were a lot of fun to watch to get us refreshed for the new Resident Evil movie.
5077,5,Negative,Can't beat the price for 5 blu-ray movies in a box set $14.99.
5086,5,Negative,Great Deal on the collection of all five Resident evil films
5093,5,Negative,U cannot beat all of the resident evil movies for the price or the action
5094,5,Negative,Great movie collection for fans f the Resident Evil series
5096,5,Negative,Enjoyed watching all the movies and did not think the price was bad either.
5101,5,Negative,I've always been a resident evil and this set was grwat!
5103,5,Negative,Definitely will recommend this to all of my friends to watch
5109,5,Negative,I have seen only 2 of the Resident Evil movies in the series. Ready now to binge !!
5113,5,Negative,"If your a big fan of these movies like I am, this collection is a no brainer. $15 for a set that should be over $80 just can't beat the value."
5119,5,Negative,Bought the box set for my wife because she likes the resident evil movies
5127,5,Negative,All five movies. Great for fans of resident evil!!
5133,5,Negative,5 dics for 15 can't beat that even if i don't like some of them.
5153,5,Negative,Has all the resident evil movies and all the special features...what more could you ask for especially if you're a fan of the series!
5158,5,Negative,This came with all the resident evil movies out so far!!! All so good and it came with the digital copies too!!
5166,5,Negative,great movies for the price had a resident evil marathon
5169,5,Negative,"I watched two of the movies (DVD) in this series and when I saw that it was being sold on Blu-ray with all the movies included, I had to buy it."
5177,5,Negative,I love Resident Evil so it was a no brainer to buy the collection especially for that price.
5184,5,Negative,Bought this as a gift. I ended up keeping it for myself
5197,5,Negative,"I was so excited to see they had a box set of all Resident Evil movies. For all the movies, it was under $25."
5199,5,Negative,"I have been looking for all the Resident Evil movies in a set for a while and when i saw this at Best Buy, I knew that I had to get it. All 5 movies and for only 14.99, was a steal."
5208,5,Negative,great movies the resident evil series is a must see
5228,5,Negative,The 5-Movie Resident Evil Collection (Resident Evil/Resident Evil:Apocalypse/Resident Evil:Extinction/Resident Evil: Retribution/Resident Evil:Afterlife)These movies are what they are and I enjoyed them very much. Look forward to every movie being more ridiculous than the next.
5239,5,Negative,The Resident Evil franchise is pure guilty pleasure. It's not meant to be taken seriously at all. Just enjoy the eye candy kicking zombie butt!
5245,5,Negative,Five Resident Evil movies on BluRay together for a low price.
5248,5,Negative,Follow Alice as she discovers herself and help bring down umbrella corporation
5250,5,Negative,Bought all five of the first resident evil movies for $15!! And it came with a free ticket to see number seven!
5256,5,Negative,Nothing like having the whole collection of resident evil! All fought up now to watch the movie in theathers
5257,5,Negative,Picked this collection up for a steal of a price. Had all 5 films in individual cases.
5267,5,Negative,Got the entire set for $15! Less than 3 dollars a movie!
5270,5,Negative,"I'm a fan of the Resident Evil franchise. I was at BB and saw this Blu-Ray 5 disc set on sale. Since the new ""Final Chapter"" was just released on DVD, it was time to add the entire series in Blu-Ray to my video library."
5280,5,Negative,I will watch any movie where I can see mills jovovichs body.
5287,5,Negative,"If you're even just a casual fan of the franchise, how can you not love the5 movie pack plus the digital downloads? The price point was crazy cheap. There's really not a single negative thing to say about it. Watch the movies, enjoy the franchise, and add it to your collection."
5292,5,Negative,Been a Resident Evil fan since the game series started. Picked up for $15 on sale! Awesome!
5304,5,Negative,Resident Evil collection all in one... enough said! You don't find any better deal.
5316,5,Negative,"Dope movies, although I wasn't a fan of the movies so much, it's a typical blockbuster for people. Logan was a solid movie."
5322,5,Negative,Got this bundle when it was on sale. Got all the movies in one place.
5325,5,Negative,I'm a huge Resident Evil fan either the video game or movies and this is a great collection of each movie 1-5.
5334,5,Negative,Great collection of movies if you like resident evil. If not.. you will prob hate it.
5340,5,Negative,"Who doesn't love Resident Evil? And a box set that costs less than buying one movie by it's self, who would hesitate to buy that?"
5348,5,Negative,The 5 movie Resident Evil Movie pack contains all the movies as well as UV code for all 5 movies.
5350,5,Negative,Just what I wanted all the movies in one box..just wish it had the last movie in 3d but o well
5352,5,Negative,big fan of the franchise and it was a lot cheaper than buying them separately.
5358,5,Negative,"Al five of the first resident evil movies for less than $20! Does not include the last movie, but a great deal overall"
5359,5,Negative,"The Resident Evil series is a fun shoot 'em up sci-fi series. You know exactly what you'll get. Lots of guns. Lots of zombies. Sometimes lots of Mila too! And a story that is fun to follow from the beginning. You can't go wrong with this box set although if you wait, they might release the complete series box set soon now that the series is officially over. It was a sad day when I watched the last movie in theaters."
5363,5,Negative,My fianc introduced me to the Resident Evil franchise and I was not disappointed. I love that it takes up so much less space than the DVD set. We're slowly replacing all our DVD's and the picture quality is worth it.
5364,5,Negative,"If you're a resident Evil fan, this is the set for you. All the movies for one low price."
5366,5,Negative,"Not only the BD, but now have them in VuDu as well. I'm set!"
5367,5,Negative,I'd been shopping around for this set for awhile and the price with it being bluray I couldn't turn it down. I would highly recommend this for any comic book/video game nerds just looking for a box set to binge watch through.
5380,5,Negative,Finally a granola bar that is GF but still tastes like a chocolate chip granola bar!!!
5388,4,Negative,Use this product all the time
5390,5,Negative,Will order it again
5391,5,Negative,"Nothing else has worked this well! All the powder only holds until I try to do something,,,you know, like EAT! I put this on early in the morning, and they stayed tight, and kept food out all day long! Now I can go out to dinner again without carrying spare powder."
5398,5,Negative,Works well.
5401,5,Negative,Finally someplace that shipped what I ordered. I ordered this twice before from other places and got the wrong item and had to return it. Thank You Walmart for getting it right on the first try!
5423,4,Negative,Juvenile delinquents fight for survival in a Post-apocalyptic world.
5425,4,Negative,i like the show and this way i have something to watch in the summer.
5441,4,Negative,Both unflinchingly brutal but all to human this post apocalyptic thrill ride is well worth the the investment!
5472,5,Negative,"I got into this show when I ran out of things on netflix. I'm not usually a fan of shows from the CW because they are usually kind of terrible, or at least not great. I liked the idea of this show though. Kids get sent to a future earth where it is supposed to be uninhabitable. Definitely worth a try!"
5476,5,Negative,I heard good things about this movie and I wasn't disappointed.
5487,5,Negative,If your looking for a show that changes it up you'll like this one
5499,5,Negative,"The sentient bananas were a little weird, but still"
5519,5,Negative,"Definitely a YA show but its pretty interesting, plot is rather simple but not too boring. Thinking about getting second season when it goes on sale."
5555,5,Negative,I use this product all season long. Keeps my skin moistured This review was collected as part of a promotion.
5556,5,Negative,"A friend recommended Austrailian Gold to me 4 years ago because my other lotion was causing rashes. No rashes with AG, and I will never use another tan lotion product."
5557,5,Negative,I have used this for years but can't find the SPF 4 on the shelves unless it has bronzer in it. The bronzer is messy and stains. This one doesn't make a mess or stain.
5562,5,Negative,"I love this product, but disappointed that I can't find it any place but on your website. keep this product!!!"
5566,5,Negative,have been using SP4 for years wouldn't consider anything else
5584,5,Negative,"I have been using this lotion for several years, this past year I can't find it at my local stores. I buy intone cruise ships whence cruise. I use SPF4 and reapply often. I have not burned and get allowing tan."
5647,4,Negative,My wife bought this movie for me as a Christmas gift.
5692,4,Negative,The mixture of the cast and there missions makes for a story that led to what's next for the characters. I have both movies.
5694,4,Negative,Lots of dead bad guys. Kind of hokey. Probably was designed to be taken tongue in cheek. Helps us old people think we can still complete.
5697,4,Negative,a fun spy type movie that doesnt take itself too seriously
5721,4,Negative,Red has a sense of wit and whimsy as former agents are reunited against an unknown threat in their retirement.
5743,4,Negative,An oldie but a goody. Big guns with some laughs thrown in
5750,4,Negative,Gave this as a gift. Found out after getting it that the Blue-ray edition was cheaper than DVD.
5751,4,Negative,"An amusing farce, but not really for the small children."
5778,4,Negative,This action-comedy has an all-star cast that works well together.
5782,4,Negative,"Helen Mirren is an absolute bamf in this film. It's silly, and fun."
5795,4,Negative,WYSIWYG
5799,5,Negative,I lve this movie and just wanted an inexpensive DVD version. This did the trick!
5829,5,Negative,Love the way that they've taken some of our aging stars and turned them into a bunch of bad ^$$es... Can't wait to see RED 2...
5842,5,Negative,A fun over-the-top movie with lots of action and laughs
5875,5,Negative,"I like the idea that getting old doesnt mean you gotta slow down, just another chapter in life"
5891,5,Negative,"What a hoot! A bunch of Retired, Extremely, Dangerous operatives get to make the ""New Kids on the Block"" look foolish & take care of the bad guys at the same time!"
5947,5,Negative,I enjoyed this movie because it has action and humor. My elderly step dad thought it was too violent.
5995,5,Negative,I kept missing this movie on Fios so I finally got to watch it even though I had already seen the sequel.
6031,5,Negative,Terrific movie. I would definitely recommend it to a friend!
6045,5,Negative,I live Bruce Willis and he didn't let me down in this movie
6100,5,Negative,My Mom raved about this movie. I wouldn't have seen it if she hadn't recommended it.Fun!
6110,5,Negative,I recommend this to anyone looking to enhance their blue ray collection
6124,5,Negative,Just adding to the collection. Was on sale for $3.00
6137,5,Negative,"If you retire well and stay in the swing of things, you, too can... well, if you were a 007 level operative, you can keep a semblance of your youth. AT least for this team...."
6179,5,Negative,Another solid winner staring Bruce Willis...you can't go wrong with this one!!
6182,5,Negative,I've often wondered what happens to retired spies? This movie is one option....
6208,5,Negative,luv all the actors/actresses in this movie...cant wait to get Red 2
6213,5,Negative,Money well spent. Waiting on Red II to hit the shelves!
6218,5,Negative,received before due date evcelent
6219,5,Negative,I will be ordering from here again
6258,5,Negative,Does not disappoint
6260,5,Negative,"inconvenient to go to the back of the store to photo department instead of customer service, won't do it again"
6302,4,Negative,"I use this to make a dip. Mix 8 oz cream cheese with chili, heat and serve with tortilla chips."
6311,4,Negative,Cant really mess up canned chili cheese tatter tots
6317,4,Negative,Always use this to make haystacks
6321,4,Negative,used for chili dogs
6322,4,Negative,...
6330,4,Negative,Always buy this brand
6350,5,Negative,It actually HAS some beans in it though!
6353,5,Negative,"Yes, I did buy this item and this is the only one I do buy when I need canned chili to serve with hotdogs. It's a brand I can count on. I would like to buy the one with beans but I have to please everyone in the family, so I just buy the plain, no beans. I would recommend these to everyone."
6360,5,Negative,My husband likes this chili without beans
6361,5,Negative,The only chili that comes in our house!
6362,5,Negative,From the can or on a dog.Great anytime it is def winter staple
6369,5,Negative,The only product I use on my hotdogs.
6371,5,Negative,"For years we've been making Ugly Dip (cuz it's just not that pretty to look at!) with a can of Hormel Chili NO Beans and one brick of cream cheese. Microwave for about a minute, stir, and continue until all the cheese is blended. Fabulous with corn/tortilla chips and people rave about it - thinking it was much more difficult to make than it really is!! It never lasts long..."
6373,5,Negative,Love this gor chili dogs on a cold night
6376,5,Negative,"I add a can of this plus one can of stewed or other flavor tomatoes plus one can of red kidney beans and a pound of cooked, drained ground beef. my family members have always thought I had a secret chili recipe happening. it freezes in servings for the chili dogs at midnite with a topping of cheese. for years it has worked for me!"
6380,5,Negative,I have used this brand of chili for years and I have tried others and always go back to Hormel!
6381,5,Negative,I am not allowed to come home without this when I do my monthly shopping trip!
6391,5,Negative,Tasted like chili to me - I got it because of the 'no beans'.
6399,5,Negative,I like hirmel
6402,5,Negative,This is the only can chili I will buy.
6404,5,Negative,always tasty
6410,5,Negative,This is the only canned chili my family will eat.
6411,5,Negative,To expensive
6417,5,Negative,I've been using this for years.
6432,5,Negative,It's the only brand my family buys and has done for years.
6458,5,Negative,Nothing to say here.
6466,4,Negative,"my mother in law specifically asks for these little meals, so she can heat up lunch with no assistance."
6472,5,Negative,The sweat and sour chicken with the rice make an each dinner.
6473,5,Negative,I would recommend these meals to my friends and family. We have not had any bad meals by this company.
6474,5,Negative,My daughter loves this
6585,4,Negative,We use Clorox wipes at my work every day when people are sick. It always keeps things disinfected and keeps everyone else from getting sick too! This review was collected as part of a promotion.
6631,4,Negative,I use this product all the time all over my house.
6682,4,Negative,"we used all the time and with everything. Kitchen, bathroom This review was collected as part of a promotion."
6700,4,Negative,I just like the germ fighting power of Clorox products This review was collected as part of a promotion.
